STATE/UT NAME,AC NO.,AC NAME,CANDIDATE NAME,GENDER,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,OVER VALID VOTES + NOTA,OVER TOTAL ELECTORS,TOTAL ELECTORS
Tamil Nadu,14,VILLIVAKKAM,8 Abdul Shabeek A,MALE,42,GENERAL,tavk,Camera,147,0,147,0.1,0.09,163416
Tamil Nadu,14,VILLIVAKKAM,9 Shanmuga D,MALE,30,GENERAL,IND,Pen nib with seven rays,103,4,107,0.08,0.07,163416
Tamil Nadu,14,VILLIVAKKAM,10 Ashok Kumar C.a,MALE,55,SC,IND,Gas cylinder,99,0,99,0.07,0.06,163416
Tamil Nadu,14,VILLIVAKKAM,11 Murali R,MALE,36,GENERAL,IND,Air conditioner,88,0,88,0.06,0.05,163416
Tamil Nadu,14,VILLIVAKKAM,12 Subramani K,MALE,65,SC,IND,Table,77,0,77,0.05,0.05,163416
Tamil Nadu,14,VILLIVAKKAM,13 Karthick P,MALE,36,GENERAL,IND,Binoculars,69,2,71,0.05,0.04,163416
Tamil Nadu,14,VILLIVAKKAM,14 Devarajan G,MALE,52,GENERAL,IND,CCTV Camera,62,0,62,0.04,0.04,163416
Tamil Nadu,14,VILLIVAKKAM,15 Kannan M,MALE,41,GENERAL,IND,Batsman,55,3,58,0.04,0.04,163416
Tamil Nadu,14,VILLIVAKKAM,16 Solomon J.r,MALE,50,GENERAL,IND,Pressure cooker,50,1,51,0.04,0.03,163416
Tamil Nadu,14,VILLIVAKKAM,17 Balamurali G,MALE,35,GENERAL,IND,Bat,50,0,50,0.04,0.03,163416
Tamil Nadu,14,VILLIVAKKAM,18 Karthick S,MALE,36,GENERAL,IND,Gift pack,42,6,48,0.03,0.03,163416
Tamil Nadu,14,VILLIVAKKAM,19 Jaya Zeba C,MALE,41,GENERAL,IND,Diamond,48,0,48,0.03,0.03,163416
Tamil Nadu,14,VILLIVAKKAM,20 Vijayakumar G,MALE,40,GENERAL,IND,Battery Torch,45,1,46,0.03,0.03,163416
Tamil Nadu,14,VILLIVAKKAM,21 Kandasamy S,MALE,60,GENERAL,IND,Coconut farm,41,1,42,0.03,0.03,163416
Tamil Nadu,14,VILLIVAKKAM,22 Anbazhagan G,MALE,61,GENERAL,IND,Tooth brush,33,0,33,0.02,0.02,163416
Tamil Nadu,14,VILLIVAKKAM,23 Yuvaraj S,MALE,37,GENERAL,IND,Bricks,32,0,32,0.02,0.02,163416
Tamil Nadu,14,VILLIVAKKAM,24 Vijayakumar D,MALE,42,GENERAL,IND,Brush,30,0,30,0.02,0.02,163416
Tamil Nadu,14,VILLIVAKKAM,25 Charavanan M.p,MALE,65,GENERAL,IND,Letter box,27,2,29,0.02,0.02,163416
Tamil Nadu,14,VILLIVAKKAM,26 Murali Vinodh M,MALE,42,SC,IND,Almirah,27,1,28,0.02,0.02,163416
Tamil Nadu,14,VILLIVAKKAM,27 Manimaran P,MALE,60,GENERAL,IND,Balloon,25,0,25,0.02,0.02,163416
Tamil Nadu,14,VILLIVAKKAM,28 Purushothaman P,MALE,45,GENERAL,IND,Bucket,10,0,10,0.01,0.01,163416
Tamil Nadu,14,VILLIVAKKAM,29 Raji M,MALE,63,SC,IND,Box,9,0,9,0.01,0.01,163416
TURN OUT,,,,,,TOTAL:,,,140519,933,141452,-,86.56,
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),1 M. R. Pallavi,FEMALE,36,SC,TVK,Whistle,68768,357,69125,48.04,38.05,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),2 K. S. Ravichandran,MALE,55,SC,DMK,Rising sun,46380,412,46792,32.52,25.76,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),3 Porkodi Armstrong,FEMALE,51,SC,ADMK,Two leaves,23080,224,23304,16.19,12.83,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),4 Jagadesh Chander .m,MALE,39,SC,NTK,Farmer Carrying Plough,2637,21,2658,1.85,1.46,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),6 S Jayakalpana,FEMALE,53,SC,RPPRINAT,Ganna kisan,342,8,350,0.24,0.19,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),7 A. Selva Kumar,MALE,49,SC,TK,Matchbox,170,0,170,0.12,0.09,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),8 Prakash Arunachalam,MALE,40,SC,IND,Kettle,133,1,134,0.09,0.07,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),9 Prasanth. D,MALE,33,SC,IND,Ship,134,0,134,0.09,0.07,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),10 M. Lokesh,MALE,34,SC,IND,Violin,127,0,127,0.09,0.07,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),11 C. Christy,MALE,43,SC,AIPTMMK,Coconut farm,92,2,94,0.07,0.05,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),12 M. Kolanji,MALE,54,SC,IND,Diamond,77,0,77,0.05,0.04,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),13 Praveen Thiyagarajan,MALE,27,SC,IND,Batsman,70,0,70,0.05,0.04,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),14 C. Jagan Mohan,MALE,45,SC,IND,Telephone,50,1,51,0.04,0.03,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),15 S. Parthiban,MALE,46,SC,IND,Wheel barrow,44,1,45,0.03,0.02,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),16 D. Sathish Kumar,MALE,41,SC,IND,Funnel,39,1,40,0.03,0.02,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),17 S. Rajendran,MALE,52,SC,IND,Typewriter,38,2,40,0.03,0.02,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),18 R. Murugan,MALE,50,SC,IND,Cauliflower,32,0,32,0.02,0.02,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),19 R. Anandan,MALE,60,SC,IND,Cot,28,1,29,0.02,0.02,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),20 G. J. Dharaniraj,MALE,31,SC,IND,Swing,27,0,27,0.02,0.01,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),21 M. Kannadasan,MALE,38,SC,IND,Chimney,20,3,23,0.02,0.01,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),22 Sathish,MALE,33,SC,IND,Electric pole,19,2,21,0.01,0.01,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),23 S. Senthamizhan,MALE,35,SC,IND,Box,18,0,18,0.01,0.01,181658
Tamil Nadu,15,THIRU-VI-KA-NAGAR (SC),24 M. Mohan,MALE,41,SC,IND,Brush,15,0,15,0.01,0.01,181658
TURN OUT,,,,,,TOTAL:,,,142863,1040,143903,-,79.22,
Tamil Nadu,16,EGMORE (SC),1 Rajmohan,MALE,39,SC,TVK,Whistle,53520,381,53901,45.02,38.83,138796
Tamil Nadu,16,EGMORE (SC),2 Tamilan Prasanna,MALE,43,SC,DMK,Rising sun,42728,369,43097,35.99,31.05,138796
Tamil Nadu,16,EGMORE (SC),3 Abishek. R,MALE,36,SC,ADMK,Two leaves,17976,215,18191,15.19,13.11,138796
Tamil Nadu,16,EGMORE (SC),4 Saranya Imran,FEMALE,35,SC,NTK,Farmer Carrying Plough,2497,25,2522,2.11,1.82,138796
Tamil Nadu,16,EGMORE (SC),6 Dr.n. Gunasekar,MALE,36,SC,RPPRINAT,Ganna kisan,204,5,209,0.17,0.15,138796
Tamil Nadu,16,EGMORE (SC),7 G.r. Rajendran,MALE,31,SC,NMSP,Gas cylinder,169,4,173,0.14,0.12,138796
Tamil Nadu,16,EGMORE (SC),8 S. Vinoth Kumar,MALE,36,SC,IND,Diamond,153,2,155,0.13,0.11,138796
Tamil Nadu,16,EGMORE (SC),9 Arun Rao. N.a,MALE,35,SC,NIDP,Spanner,152,0,152,0.13,0.11,138796
Tamil Nadu,16,EGMORE (SC),10 D. Thirunavukkarasar,MALE,43,SC,tavk,Camera,109,2,111,0.09,0.08,138796
Tamil Nadu,16,EGMORE (SC),11 T. Magizhanban,MALE,80,SC,AIPTMMK,Coconut farm,97,2,99,0.08,0.07,138796
Tamil Nadu,16,EGMORE (SC),12 Rajmohan,MALE,37,SC,IND,School bag,88,4,92,0.08,0.07,138796
Tamil Nadu,16,EGMORE (SC),13 Aravindan,MALE,39,SC,IND,Matchbox,65,0,65,0.05,0.05,138796
Tamil Nadu,16,EGMORE (SC),14 Venkatesh. K,MALE,37,SC,IND,Carrom board,60,0,60,0.05,0.04,138796
Tamil Nadu,16,EGMORE (SC),15 M. Nagarajan,MALE,65,SC,IND,Helmet,54,0,54,0.05,0.04,138796
Tamil Nadu,16,EGMORE (SC),16 S. Pichamuthu,MALE,70,SC,IND,Batsman,51,0,51,0.04,0.04,138796
Tamil Nadu,16,EGMORE (SC),17 Rajkumar,MALE,38,SC,IND,Dumbbells,44,0,44,0.04,0.03,138796
Tamil Nadu,16,EGMORE (SC),18 R. Kumaravel,MALE,54,SC,IND,Iron,41,0,41,0.03,0.03,138796
Tamil Nadu,16,EGMORE (SC),19 Sridhar. M,MALE,40,SC,IND,Stumps,26,0,26,0.02,0.02,138796
TURN OUT,,,,,,TOTAL:,,,118726,1012,119738,-,86.27,
Tamil Nadu,17,ROYAPURAM,1 K.v. Vijay Damu,MALE,46,GENERAL,TVK,Whistle,58710,381,59091,46.4,37.01,159672
Tamil Nadu,17,ROYAPURAM,2 Dr. A. Subair Khan,MALE,49,GENERAL,DMK,Rising sun,44514,328,44842,35.21,28.08,159672
Tamil Nadu,17,ROYAPURAM,3 D. Jayakumar,MALE,65,GENERAL,ADMK,Two leaves,18170,250,18420,14.46,11.54,159672
Tamil Nadu,17,ROYAPURAM,4 A. Babu Mailan,MALE,54,GENERAL,NTK,Farmer Carrying Plough,2918,29,2947,2.31,1.85,159672
Tamil Nadu,17,ROYAPURAM,6 M. Jayarajkumar,MALE,29,GENERAL,BSP,Elephant,219,3,222,0.17,0.14,159672
Tamil Nadu,17,ROYAPURAM,7 M Dhinakaran,MALE,48,SC,IND,Cake,216,0,216,0.17,0.14,159672
Tamil Nadu,17,ROYAPURAM,8 R. Vinothkumar,MALE,38,GENERAL,NIDP,Spanner,149,0,149,0.12,0.09,159672
Tamil Nadu,17,ROYAPURAM,9 R. Rajkumar,MALE,29,GENERAL,IND,Box,99,0,99,0.08,0.06,159672
Tamil Nadu,17,ROYAPURAM,10 J. Selvakumar,MALE,50,GENERAL,IND,Dish antenna,83,1,84,0.07,0.05,159672
Tamil Nadu,17,ROYAPURAM,11 M. Rajkumar,MALE,44,GENERAL,tavk,Camera,83,0,83,0.07,0.05,159672
Tamil Nadu,17,ROYAPURAM,12 D. Jayakumar,MALE,42,SC,IND,Binoculars,75,1,76,0.06,0.05,159672
Tamil Nadu,17,ROYAPURAM,13 T. Kaviyarasu,MALE,46,SC,IND,Swing,64,0,64,0.05,0.04,159672
Tamil Nadu,17,ROYAPURAM,14 A. Sathik Kumar,MALE,36,GENERAL,DNA,Ship,61,2,63,0.05,0.04,159672
Tamil Nadu,17,ROYAPURAM,15 V. Bhagath Singh,MALE,37,SC,IND,Robot,62,0,62,0.05,0.04,159672
Tamil Nadu,17,ROYAPURAM,16 T. Rajesh,MALE,42,GENERAL,IND,Gas cylinder,52,0,52,0.04,0.03,159672
Tamil Nadu,17,ROYAPURAM,17 P. Sumathi,FEMALE,53,SC,IND,Bricks,47,2,49,0.04,0.03,159672
Tamil Nadu,17,ROYAPURAM,18 G. Karthikeyan,MALE,31,SC,IND,Football player,39,1,40,0.03,0.03,159672
Tamil Nadu,17,ROYAPURAM,19 Kerthivarunnan .r,MALE,45,GENERAL,IND,Air conditioner,37,1,38,0.03,0.02,159672
Tamil Nadu,17,ROYAPURAM,20 A. Sasikumar,MALE,39,SC,IND,Wallet,37,0,37,0.03,0.02,159672
Tamil Nadu,17,ROYAPURAM,21 A. Nizar Ahamed,MALE,57,GENERAL,IND,Chess board,37,0,37,0.03,0.02,159672
Tamil Nadu,17,ROYAPURAM,22 K. Prasath,MALE,44,GENERAL,IND,Electric pole,36,0,36,0.03,0.02,159672
Tamil Nadu,17,ROYAPURAM,23 A. Jayakumar,MALE,43,GENERAL,IND,Bicycle pump,35,0,35,0.03,0.02,159672
Tamil Nadu,17,ROYAPURAM,24 I Jayaprakash,MALE,39,GENERAL,IND,Diamond,34,0,34,0.03,0.02,159672
Tamil Nadu,17,ROYAPURAM,25 K.j. Sivakumar,MALE,47,GENERAL,IND,Boat with man and sail,30,1,31,0.02,0.02,159672
Tamil Nadu,17,ROYAPURAM,26 M. Mahalakshmi,FEMALE,61,GENERAL,IND,Green chilli,29,1,30,0.02,0.02,159672
Tamil Nadu,17,ROYAPURAM,27 C. Sridhar,MALE,43,SC,IND,Coat,27,0,27,0.02,0.02,159672
Tamil Nadu,17,ROYAPURAM,28 M. Shanmugam,MALE,29,GENERAL,IND,Matchbox,18,2,20,0.02,0.01,159672
Tamil Nadu,17,ROYAPURAM,29 S. Raju,MALE,26,GENERAL,IND,Calculator,13,0,13,0.01,0.01,159672
TURN OUT,,,,,,TOTAL:,,,126345,1011,127356,-,79.76,
Tamil Nadu,18,HARBOUR,1 P K Sekarbabu,MALE,63,GENERAL,DMK,Rising sun,45073,181,45254,45.43,37.67,120142
Tamil Nadu,18,HARBOUR,2 Sinora P S Ashok,MALE,59,GENERAL,TVK,Whistle,33426,78,33504,33.63,27.89,120142
Tamil Nadu,18,HARBOUR,3 R Manohar,MALE,59,GENERAL,ADMK,Two leaves,17191,65,17256,17.32,14.36,120142
Tamil Nadu,18,HARBOUR,4 R Fouzan Shariff,MALE,27,GENERAL,NTK,Farmer Carrying Plough,1598,9,1607,1.61,1.34,120142
Tamil Nadu,18,HARBOUR,6 Sivalingam Ashok,MALE,46,SC,IND,Plate stand,289,2,291,0.29,0.24,120142
Tamil Nadu,18,HARBOUR,7 M Suresh,MALE,45,SC,BSP,Elephant,231,1,232,0.23,0.19,120142
Tamil Nadu,18,HARBOUR,8 Sankar A,MALE,36,SC,IND,Tea filter,197,0,197,0.2,0.16,120142
Tamil Nadu,18,HARBOUR,9 Babu Singh,MALE,55,GENERAL,IND,Telephone,108,0,108,0.11,0.09,120142
Tamil Nadu,18,HARBOUR,10 Ashok Kumar,MALE,35,SC,IND,Peas,76,0,76,0.08,0.06,120142
Tamil Nadu,18,HARBOUR,11 G Visu,MALE,39,SC,IND,Gas Stove,73,0,73,0.07,0.06,120142
Tamil Nadu,18,HARBOUR,12 S Ganesh,MALE,44,GENERAL,IND,Diamond,63,2,65,0.07,0.05,120142
Tamil Nadu,18,HARBOUR,13 K E Manohar,MALE,45,GENERAL,IND,Grapes,56,0,56,0.06,0.05,120142
Tamil Nadu,18,HARBOUR,14 T Vijayaraj,MALE,29,SC,IND,Nail cutter,53,0,53,0.05,0.04,120142
Tamil Nadu,18,HARBOUR,15 P Vijayakumar,MALE,32,GENERAL,IND,Trumpet,46,0,46,0.05,0.04,120142
Tamil Nadu,18,HARBOUR,16 J M Niraimozhi,MALE,31,SC,IND,Batsman,34,0,34,0.03,0.03,120142
Tamil Nadu,18,HARBOUR,17 A Nepolian,MALE,40,SC,IND,Calculator,30,0,30,0.03,0.02,120142
Tamil Nadu,18,HARBOUR,18 J Shanmugapriyan,MALE,45,SC,IND,Bangles,28,0,28,0.03,0.02,120142
Tamil Nadu,18,HARBOUR,19 V Jagadeesan,MALE,40,GENERAL,IND,Chess board,26,0,26,0.03,0.02,120142
Tamil Nadu,18,HARBOUR,20 D Kabilan,MALE,33,SC,IND,Air conditioner,21,1,22,0.02,0.02,120142
Tamil Nadu,18,HARBOUR,21 R Dinesh,MALE,40,SC,IND,Electric pole,20,0,20,0.02,0.02,120142
Tamil Nadu,18,HARBOUR,22 M Kalaiventhan,MALE,32,SC,IND,Lady finger,18,0,18,0.02,0.01,120142
Tamil Nadu,18,HARBOUR,23 S Veerabathran,MALE,32,GENERAL,IND,Cutting pliers,16,0,16,0.02,0.01,120142
Tamil Nadu,18,HARBOUR,24 I Vinod,MALE,40,GENERAL,IND,Ship,10,0,10,0.01,0.01,120142
TURN OUT,,,,,,TOTAL:,,,99283,339,99622,-,82.92,
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,1 Udhayanidhi Stalin,MALE,48,GENERAL,DMK,Rising sun,62560,432,62992,44.76,37.94,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,2 Selvam. D,MALE,61,GENERAL,TVK,Whistle,55636,216,55852,39.68,33.64,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,3 Aadirajaram,MALE,67,GENERAL,ADMK,Two leaves,16368,139,16507,11.73,9.94,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,4 Aysha,FEMALE,37,GENERAL,NTK,Farmer Carrying Plough,2959,12,2971,2.11,1.79,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,6 Mohammed Yasser,MALE,40,GENERAL,BSP,Elephant,243,1,244,0.17,0.15,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,7 Agni Aalvar,MALE,45,GENERAL,IND,Pen nib with seven rays,242,1,243,0.17,0.15,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,8 Mirza Safder Ali,MALE,59,GENERAL,IND,Battery Torch,185,0,185,0.13,0.11,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,9 Rajeshkumar. K,MALE,34,GENERAL,IND,Tea filter,154,0,154,0.11,0.09,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,10 Irfan Basha,MALE,31,GENERAL,tavk,Camera,144,1,145,0.1,0.09,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,11 Rajasekar. S,MALE,41,GENERAL,IND,Wheel barrow,115,0,115,0.08,0.07,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,12 Syeed Layak Bhasha,MALE,29,GENERAL,IND,Matchbox,83,0,83,0.06,0.05,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,13 Ayisha,FEMALE,35,GENERAL,IND,Coconut farm,70,2,72,0.05,0.04,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,14 Bharathkumar. G,MALE,36,GENERAL,IND,Coat,69,0,69,0.05,0.04,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,15 Mohamed Meera. A,MALE,56,GENERAL,IND,Television,68,0,68,0.05,0.04,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,16 Selvam. K,MALE,50,GENERAL,IND,Wool and Needle,42,1,43,0.03,0.03,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,17 Saamy. S.k. Dr,MALE,48,GENERAL,IND,Mike,40,0,40,0.03,0.02,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,18 Mohamed Dharik. I,MALE,34,GENERAL,IND,Helmet,38,0,38,0.03,0.02,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,19 Selvam. K,MALE,42,GENERAL,IND,Brush,37,0,37,0.03,0.02,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,20 Vijaya Kumar. B,MALE,43,GENERAL,IND,Shoe,34,0,34,0.02,0.02,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,21 Kumar. M,MALE,41,GENERAL,IND,Spanner,29,4,33,0.02,0.02,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,22 Selvam ( Alias ) Harinarayanan,MALE,33,GENERAL,IND,Frying pan,33,0,33,0.02,0.02,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,23 Milany. P,MALE,45,GENERAL,IND,Chess board,30,0,30,0.02,0.02,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,24 Athimulam,MALE,38,GENERAL,IND,Electric pole,30,0,30,0.02,0.02,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,25 Seenivasan. L,MALE,56,GENERAL,IND,Almirah,27,2,29,0.02,0.02,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,26 Selvam ( Alias ) Venkatesh,MALE,32,GENERAL,IND,Razor,26,0,26,0.02,0.02,166050
Tamil Nadu,19,CHEPAUK-THIRUVALLIKENI,27 Arumugam. C,MALE,44,GENERAL,IND,Gas cylinder,25,0,25,0.02,0.02,166050
TURN OUT,,,,,,TOTAL:,,,139923,818,140741,-,84.76,
Tamil Nadu,20,THOUSAND LIGHTS,1 Prabhakar.j.c.d,MALE,73,GENERAL,TVK,Whistle,58545,420,58965,44.73,37.43,157551
Tamil Nadu,20,THOUSAND LIGHTS,2 Ezhilan Naganathan,MALE,46,GENERAL,DMK,Rising sun,43224,600,43824,33.24,27.82,157551
Tamil Nadu,20,THOUSAND LIGHTS,3 Valarmathi.b,FEMALE,68,GENERAL,ADMK,Two leaves,22971,349,23320,17.69,14.8,157551
Tamil Nadu,20,THOUSAND LIGHTS,4 Kalanchiyam.mu,MALE,58,SC,NTK,Farmer Carrying Plough,3680,37,3717,2.82,2.36,157551
Tamil Nadu,20,THOUSAND LIGHTS,6 Valarmathi.e,FEMALE,62,GENERAL,IND,Box,233,12,245,0.19,0.16,157551
Tamil Nadu,20,THOUSAND LIGHTS,7 Mohamed Ghouse.h,MALE,43,GENERAL,tavk,Camera,200,3,203,0.15,0.13,157551
Tamil Nadu,20,THOUSAND LIGHTS,8 Sathya.a,MALE,29,GENERAL,IND,Mike,161,4,165,0.13,0.1,157551
Tamil Nadu,20,THOUSAND LIGHTS,9 Valarmathy.d,FEMALE,49,GENERAL,IND,Bat,100,2,102,0.08,0.06,157551
Tamil Nadu,20,THOUSAND LIGHTS,10 Vijay.d,MALE,43,GENERAL,IND,Belt,77,6,83,0.06,0.05,157551
Tamil Nadu,20,THOUSAND LIGHTS,11 Prabhakaran.b,MALE,38,GENERAL,IND,Gas Stove,63,1,64,0.05,0.04,157551
Tamil Nadu,20,THOUSAND LIGHTS,12 Prabhakaran.v,MALE,30,GENERAL,IND,Letter box,62,1,63,0.05,0.04,157551
Tamil Nadu,20,THOUSAND LIGHTS,13 Karthikeyan.s,MALE,33,GENERAL,IND,Cake,60,1,61,0.05,0.04,157551
Tamil Nadu,20,THOUSAND LIGHTS,14 Sundara Raju.a,MALE,71,SC,IND,Gas cylinder,48,0,48,0.04,0.03,157551
Tamil Nadu,20,THOUSAND LIGHTS,15 Shankar.v,MALE,56,GENERAL,IND,Grapes,40,2,42,0.03,0.03,157551
Tamil Nadu,20,THOUSAND LIGHTS,16 Prabhakaran.t,MALE,55,GENERAL,IND,Bread,36,0,36,0.03,0.02,157551
Tamil Nadu,20,THOUSAND LIGHTS,17 Muniyan.e,MALE,49,GENERAL,IND,Brush,26,2,28,0.02,0.02,157551
Tamil Nadu,20,THOUSAND LIGHTS,18 Dhanasekaran.v,MALE,51,GENERAL,IND,Carrom board,21,2,23,0.02,0.01,157551
